Region,X coordinate,Y coordinate,Radius
Aceh,95.3190122,5.383685,6
Aceh,95.2829762,5.5638651,1
Aceh,95.4991924,4.8431444,6
Aceh,95.4631564,5.0233246,10
Aceh,95.4631564,5.2035048,10
Aceh,95.4631564,5.383685,10
Aceh,95.4631564,5.5368381,7
Aceh,95.6703636,4.6899913,7
Aceh,95.6433366,4.8431444,10
Aceh,95.6433366,5.0233246,10
Aceh,95.6433366,5.2035048,10
Aceh,95.6433366,5.383685,10
Aceh,95.6433366,5.5368381,7
Aceh,95.8235167,2.6809823,2
Aceh,95.8235167,2.8611624,4
Aceh,95.8505438,4.5098111,7
Aceh,95.8235167,4.6629642,10
Aceh,95.8235167,4.8431444,10
Aceh,95.8235167,5.0233246,10
Aceh,95.8235167,5.2035048,10
Aceh,95.8235167,5.383685,10
Aceh,96.0036969,2.6809823,8
Aceh,96.0217149,4.3206219,8
Aceh,96.0036969,4.4827841,10
Aceh,96.0036969,4.6629642,10
Aceh,96.0036969,4.8431444,10
Aceh,96.0036969,5.0233246,10
Aceh,96.0036969,5.2035048,10
Aceh,96.1838771,4.3026039,10
Aceh,96.1838771,4.4827841,10
Aceh,96.1838771,4.6629642,10
Aceh,96.1838771,4.8431444,10
Aceh,96.1838771,5.0233246,10
Aceh,96.1838771,5.1854868,8
Aceh,96.3640573,3.9422435,1
Aceh,96.3640573,4.1224237,10
Aceh,96.3640573,4.3026039,10
Aceh,96.3640573,4.4827841,10
Aceh,96.3640573,4.6629642,10
Aceh,96.3640573,4.8431444,10
Aceh,96.3640573,5.0233246,10
Aceh,96.3640573,5.1674687,6
Aceh,96.5442375,3.8071084,5
Aceh,96.5442375,3.9422435,10
Aceh,96.5442375,4.1224237,10
Aceh,96.5442375,4.3026039,10
Aceh,96.5442375,4.4827841,10
Aceh,96.5442375,4.6629642,10
Aceh,96.5442375,4.8431444,10
Aceh,96.5442375,5.0233246,10
Aceh,96.5442375,5.1584597,5
Aceh,96.7244176,3.8071084,5
Aceh,96.7244176,3.9422435,10
Aceh,96.7244176,4.1224237,10
Aceh,96.7244176,4.3026039,10
Aceh,96.7244176,4.4827841,10
Aceh,96.7244176,4.6629642,10
Aceh,96.7244176,4.8431444,10
Aceh,96.7244176,5.0233246,10
Aceh,96.7244176,5.1674687,6
Aceh,96.9136068,3.7710723,9
Aceh,96.9045978,3.9422435,10
Aceh,96.9045978,4.1224237,10
Aceh,96.9045978,4.3026039,10
Aceh,96.9045978,4.4827841,10
Aceh,96.9045978,4.6629642,10
Aceh,96.9045978,4.8431444,10
Aceh,96.9045978,5.0233246,10
Aceh,96.9045978,5.1854868,8
North Sumatra,97.084778,1.419721,1
Aceh,97.093787,3.5908922,9
Aceh,97.084778,3.7620633,10
Aceh,97.084778,3.9422435,10
Aceh,97.084778,4.1224237,10
Aceh,97.084778,4.3026039,10
Aceh,97.084778,4.4827841,10
Aceh,97.084778,4.6629642,10
Aceh,97.084778,4.8431444,10
Aceh,97.084778,5.0233246,10
Aceh,97.084778,5.1584597,5
Aceh,97.2649582,2.1404417,1
Aceh,97.2649582,3.401703,10
Aceh,97.2649582,3.5818832,10
Aceh,97.2649582,3.7620633,10
Aceh,97.2649582,3.9422435,10
Aceh,97.2649582,4.1224237,10
Aceh,97.2649582,4.3026039,10
Aceh,97.2649582,4.4827841,10
Aceh,97.2649582,4.6629642,10
Aceh,97.2649582,4.8431444,10
Aceh,97.2649582,5.0233246,10
North Sumatra,97.4631564,1.0773786,8
North Sumatra,97.4451384,1.2395408,10
North Sumatra,97.4451384,1.401703,8
Aceh,97.4451384,3.0413426,10
Aceh,97.4451384,3.2215228,10
Aceh,97.4451384,3.401703,10
Aceh,97.4451384,3.5818832,10
Aceh,97.4451384,3.7620633,10
Aceh,97.4451384,3.9422435,10
Aceh,97.4451384,4.1224237,10
Aceh,97.4451384,4.3026039,10
Aceh,97.4451384,4.4827841,10
Aceh,97.4451384,4.6629642,10
Aceh,97.4451384,4.8431444,10
Aceh,97.4451384,5.0233246,10
Aceh,97.4451384,5.2035048,2
North Sumatra,97.6433366,0.8971985,8
North Sumatra,97.6253185,1.0593606,10
North Sumatra,97.5802735,1.2395408,5
Aceh,97.6703636,2.8611624,5
Aceh,97.6253185,3.0413426,10
Aceh,97.6253185,3.2215228,10
Aceh,97.6253185,3.401703,10
Aceh,97.6253185,3.5818832,10
Aceh,97.6253185,3.7620633,10
Aceh,97.6253185,3.9422435,10
Aceh,97.6253185,4.1224237,10
Aceh,97.6253185,4.3026039,10
Aceh,97.6253185,4.4827841,10
Aceh,97.6253185,4.6629642,10
Aceh,97.6253185,4.8431444,10
Aceh,97.6073005,5.0053066,8
North Sumatra,97.8054987,0.6990003,8
North Sumatra,97.8054987,0.8791804,10
North Sumatra,97.7784717,1.0323336,7
Aceh,97.8054987,2.3476489,7
Aceh,97.8054987,2.5008021,10
Aceh,97.8054987,2.6809823,10
Aceh,97.8054987,2.8611624,10
Aceh,97.8054987,3.0413426,10
Aceh,97.8054987,3.2215228,10
Aceh,97.8054987,3.401703,10
Aceh,97.8054987,3.5818832,10
North Sumatra,97.8054987,3.7620633,10
Aceh,97.8054987,3.9422435,10
Aceh,97.8054987,4.1224237,10
Aceh,97.8054987,4.3026039,10
Aceh,97.8054987,4.4827841,10
Aceh,97.8054987,4.6629642,10
Aceh,97.8054987,4.8431444,10
Aceh,98.0036969,2.3386399,8
Aceh,97.9856789,2.5008021,10
Aceh,97.9856789,2.6809823,10
Aceh,97.9856789,2.8611624,10
North Sumatra,97.9856789,3.0413426,10
North Sumatra,97.9856789,3.2215228,10
North Sumatra,97.9856789,3.401703,10
North Sumatra,97.9856789,3.5818832,10
North Sumatra,97.9856789,3.7620633,10
North Sumatra,97.9856789,3.9422435,10
Aceh,97.9856789,4.1224237,10
Aceh,97.9856789,4.3026039,10
Aceh,97.9676609,4.464766,8
North Sumatra,98.1658591,2.3206219,10
North Sumatra,98.1658591,2.5008021,10
North Sumatra,98.1658591,2.6809823,10
North Sumatra,98.1658591,2.8611624,10
North Sumatra,98.1658591,3.0413426,10
North Sumatra,98.1658591,3.2215228,10
North Sumatra,98.1658591,3.401703,10
North Sumatra,98.1658591,3.5818832,10
North Sumatra,98.1658591,3.7620633,10
North Sumatra,98.1658591,3.9422435,10
North Sumatra,98.120814,4.1224237,5
Aceh,98.1658591,4.3026039,10
Aceh,98.1658591,4.437739,5
North Sumatra,98.3460393,-0.0217205,2
North Sumatra,98.3460393,2.1404417,10
North Sumatra,98.3460393,2.3206219,10
North Sumatra,98.3460393,2.5008021,10
North Sumatra,98.3460393,2.6809823,10
North Sumatra,98.3460393,2.8611624,10
North Sumatra,98.3460393,3.0413426,10
North Sumatra,98.3460393,3.2215228,10
North Sumatra,98.3460393,3.401703,10
North Sumatra,98.3460393,3.5818832,10
North Sumatra,98.3460393,3.7620633,10
North Sumatra,98.3460393,3.9422435,10
North Sumatra,98.5262194,2.0053066,5
North Sumatra,98.5262194,2.1404417,10
North Sumatra,98.5262194,2.3206219,10
North Sumatra,98.5262194,2.5008021,10
North Sumatra,98.5262194,2.6809823,10
North Sumatra,98.5262194,2.8611624,10
North Sumatra,98.5262194,3.0413426,10
North Sumatra,98.5262194,3.2215228,10
North Sumatra,98.5262194,3.401703,10
North Sumatra,98.5262194,3.5818832,10
North Sumatra,98.5262194,3.7620633,10
North Sumatra,98.5082014,3.9242255,8
West Sumatra,98.7244176,-1.2649637,8
West Sumatra,98.7244176,-1.1208196,8
North Sumatra,98.7063996,0.1584597,1
North Sumatra,98.7063996,1.9602615,10
North Sumatra,98.7063996,2.1404417,10
North Sumatra,98.7063996,2.3206219,10
North Sumatra,98.7063996,2.5008021,10
North Sumatra,98.7063996,2.6809823,10
North Sumatra,98.7063996,2.8611624,10
North Sumatra,98.7063996,3.0413426,10
North Sumatra,98.7063996,3.2215228,10
North Sumatra,98.7063996,3.401703,10
North Sumatra,98.7063996,3.5818832,10
North Sumatra,98.6793726,3.7350363,7
West Sumatra,98.8865798,-1.6433421,2
West Sumatra,98.8865798,-1.4631619,10
West Sumatra,98.8865798,-1.2829817,10
West Sumatra,98.8685618,-1.1208196,8
North Sumatra,98.9316248,1.2395408,5
North Sumatra,98.8955888,1.42873,9
North Sumatra,98.8955888,1.5908922,9
North Sumatra,98.8865798,1.7800814,10
North Sumatra,98.8865798,1.9602615,10
North Sumatra,98.8865798,2.1404417,10
North Sumatra,98.8865798,2.3206219,10
North Sumatra,98.8865798,2.5008021,10
North Sumatra,98.8865798,2.6809823,10
North Sumatra,98.8865798,2.8611624,10
North Sumatra,98.8865798,3.0413426,10
North Sumatra,98.8865798,3.2215228,10
North Sumatra,98.8865798,3.401703,10
North Sumatra,98.8865798,3.5818832,10
West Sumatra,99.06676,-1.6433421,10
West Sumatra,99.048742,-1.4811799,8
North Sumatra,99.102796,0.6990003,6
North Sumatra,99.075769,0.8881895,9
North Sumatra,99.06676,1.0593606,10
North Sumatra,99.06676,1.2395408,10
North Sumatra,99.06676,1.419721,10
North Sumatra,99.06676,1.5999012,10
North Sumatra,99.06676,1.7800814,10
North Sumatra,99.06676,1.9602615,10
North Sumatra,99.06676,2.1404417,10
North Sumatra,99.06676,2.3206219,10
North Sumatra,99.06676,2.5008021,10
North Sumatra,99.06676,2.6809823,10
North Sumatra,99.06676,2.8611624,10
North Sumatra,99.06676,3.0413426,10
North Sumatra,99.06676,3.2215228,10
North Sumatra,99.06676,3.401703,10
North Sumatra,99.06676,3.5368381,5
West Sumatra,99.2469402,0.3386399,10
North Sumatra,99.2469402,0.5188201,10
North Sumatra,99.2469402,0.6990003,10
North Sumatra,99.2469402,0.8791804,10
North Sumatra,99.2469402,1.0593606,10
North Sumatra,99.2469402,1.2395408,10
North Sumatra,99.2469402,1.419721,10
North Sumatra,99.2469402,1.5999012,10
North Sumatra,99.2469402,1.7800814,10
North Sumatra,99.2469402,1.9602615,10
North Sumatra,99.2469402,2.1404417,10
North Sumatra,99.2469402,2.3206219,10
North Sumatra,99.2469402,2.5008021,10
North Sumatra,99.2469402,2.6809823,10
North Sumatra,99.2469402,2.8611624,10
North Sumatra,99.2469402,3.0413426,10
North Sumatra,99.2469402,3.2215228,10
North Sumatra,99.2379312,3.392694,9
West Sumatra,99.4271203,0.3386399,10
North Sumatra,99.4271203,0.5188201,10
North Sumatra,99.4271203,0.6990003,10
North Sumatra,99.4271203,0.8791804,10
North Sumatra,99.4271203,1.0593606,10
North Sumatra,99.4271203,1.2395408,10
North Sumatra,99.4271203,1.419721,10
North Sumatra,99.4271203,1.5999012,10
North Sumatra,99.4271203,1.7800814,10
North Sumatra,99.4271203,1.9602615,10
North Sumatra,99.4271203,2.1404417,10
North Sumatra,99.4271203,2.3206219,10
North Sumatra,99.4271203,2.5008021,10
North Sumatra,99.4271203,2.6809823,10
North Sumatra,99.4271203,2.8611624,10
North Sumatra,99.4271203,3.0413426,10
North Sumatra,99.4271203,3.2215228,10
West Sumatra,99.6073005,-2.1838826,3
West Sumatra,99.6253185,0.1764777,8
West Sumatra,99.6073005,0.3386399,10
West Sumatra,99.6073005,0.5188201,10
North Sumatra,99.6073005,0.6990003,10
North Sumatra,99.6073005,0.8791804,10
North Sumatra,99.6073005,1.0593606,10
North Sumatra,99.6073005,1.2395408,10
North Sumatra,99.6073005,1.419721,10
North Sumatra,99.6073005,1.5999012,10
North Sumatra,99.6073005,1.7800814,10
North Sumatra,99.6073005,1.9602615,10
North Sumatra,99.6073005,2.1404417,10
North Sumatra,99.6073005,2.3206219,10
North Sumatra,99.6073005,2.5008021,10
North Sumatra,99.6073005,2.6809823,10
North Sumatra,99.6073005,2.8611624,10
North Sumatra,99.6073005,3.0413426,10
West Sumatra,99.8145077,0.0053066,7
West Sumatra,99.7874807,0.1584597,10
West Sumatra,99.7874807,0.3386399,10
North Sumatra,99.7874807,0.5188201,10
North Sumatra,99.7874807,0.6990003,10
North Sumatra,99.7874807,0.8791804,10
North Sumatra,99.7874807,1.0593606,10
North Sumatra,99.7874807,1.2395408,10
North Sumatra,99.7874807,1.419721,10
North Sumatra,99.7874807,1.5999012,10
North Sumatra,99.7874807,1.7800814,10
North Sumatra,99.7874807,1.9602615,10
North Sumatra,99.7874807,2.1404417,10
North Sumatra,99.7874807,2.3206219,10
North Sumatra,99.7874807,2.5008021,10
North Sumatra,99.7874807,2.6809823,10
North Sumatra,99.7874807,2.8611624,10
North Sumatra,99.7694627,3.0233246,8
West Sumatra,99.9946879,-0.3550538,7
West Sumatra,99.9676609,-0.2019006,10
West Sumatra,99.9676609,-0.0217205,10
West Sumatra,99.9676609,0.1584597,10
West Sumatra,99.9676609,0.3386399,10
West Sumatra,99.9676609,0.5188201,10
West Sumatra,99.9676609,0.6990003,10
North Sumatra,99.9676609,0.8791804,10
North Sumatra,99.9676609,1.0593606,10
North Sumatra,99.9676609,1.2395408,10
North Sumatra,99.9676609,1.419721,10
North Sumatra,99.9676609,1.5999012,10
North Sumatra,99.9676609,1.7800814,10
North Sumatra,99.9676609,1.9602615,10
North Sumatra,99.9676609,2.1404417,10
North Sumatra,99.9676609,2.3206219,10
North Sumatra,99.9676609,2.5008021,10
North Sumatra,99.9316248,2.8611624,6
West Sumatra,100.1478411,-2.7244232,5
West Sumatra,100.1748681,-0.535234,7
West Sumatra,100.1478411,-0.3820808,10
West Sumatra,100.1478411,-0.2019006,10
West Sumatra,100.1478411,-0.0217205,10
West Sumatra,100.1478411,0.1584597,10
West Sumatra,100.1478411,0.3386399,10
West Sumatra,100.1478411,0.5188201,10
West Sumatra,100.1478411,0.6990003,10
North Sumatra,100.1478411,0.8791804,10
North Sumatra,100.1478411,1.0593606,10
Riau,100.1478411,1.2395408,10
Riau,100.1478411,1.419721,10
North Sumatra,100.1478411,1.5999012,10
North Sumatra,100.1478411,1.7800814,10
North Sumatra,100.1478411,1.9602615,10
North Sumatra,100.1478411,2.1404417,10
North Sumatra,100.1478411,2.3206219,10
North Sumatra,100.1478411,2.464766,6
North Sumatra,100.1478411,2.6809823,1
West Sumatra,100.3280212,-3.0847835,2
West Sumatra,100.3280212,-2.9046033,2
West Sumatra,100.3370302,-0.7334322,9
West Sumatra,100.3280212,-0.562261,10
West Sumatra,100.3280212,-0.3820808,10
West Sumatra,100.3280212,-0.2019006,10
West Sumatra,100.3280212,-0.0217205,10
West Sumatra,100.3280212,0.1584597,10
West Sumatra,100.3280212,0.3386399,10
Riau,100.3280212,0.5188201,10
Riau,100.3280212,0.6990003,10
Riau,100.3280212,0.8791804,10
Riau,100.3280212,1.0593606,10
Riau,100.3280212,1.2395408,10
Riau,100.3280212,1.419721,10
North Sumatra,100.3280212,1.5999012,10
North Sumatra,100.3280212,1.7800814,10
Riau,100.3280212,1.9602615,10
Riau,100.3280212,2.1404417,10
Riau,100.3100032,2.3026039,8
West Sumatra,100.5082014,-1.2829817,1
West Sumatra,100.5082014,-1.1028015,10
West Sumatra,100.5082014,-0.9226214,10
West Sumatra,100.5082014,-0.7424412,10
West Sumatra,100.5082014,-0.562261,10
West Sumatra,100.5082014,-0.3820808,10
West Sumatra,100.5082014,-0.2019006,10
West Sumatra,100.5082014,-0.0217205,10
West Sumatra,100.5082014,0.1584597,10
West Sumatra,100.5082014,0.3386399,10
Riau,100.5082014,0.5188201,10
Riau,100.5082014,0.6990003,10
Riau,100.5082014,0.8791804,10
Riau,100.5082014,1.0593606,10
Riau,100.5082014,1.2395408,10
Riau,100.5082014,1.419721,10
Riau,100.5082014,1.5999012,10
Riau,100.5082014,1.7800814,10
Riau,100.5082014,1.9602615,10
Riau,100.4811744,2.1134147,7
West Sumatra,100.6883816,-1.6433421,1
West Sumatra,100.6973906,-1.4541529,9
West Sumatra,100.6883816,-1.2829817,10
West Sumatra,100.6883816,-1.1028015,10
West Sumatra,100.6883816,-0.9226214,10
West Sumatra,100.6883816,-0.7424412,10
West Sumatra,100.6883816,-0.562261,10
West Sumatra,100.6883816,-0.3820808,10
West Sumatra,100.6883816,-0.2019006,10
West Sumatra,100.6883816,-0.0217205,10
West Sumatra,100.6883816,0.1584597,10
Riau,100.6883816,0.3386399,10
Riau,100.6883816,0.5188201,10
Riau,100.6883816,0.6990003,10
Riau,100.6883816,0.8791804,10
Riau,100.6883816,1.0593606,10
Riau,100.6883816,1.2395408,10
Riau,100.6883816,1.419721,10
Riau,100.6883816,1.5999012,10
Riau,100.6883816,1.7800814,10
Riau,100.6883816,1.9602615,10
West Sumatra,100.8685618,-2.1838826,2
West Sumatra,100.8865798,-1.8055042,8
West Sumatra,100.8685618,-1.6433421,10
West Sumatra,100.8685618,-1.4631619,10
West Sumatra,100.8685618,-1.2829817,10
West Sumatra,100.8685618,-1.1028015,10
West Sumatra,100.8685618,-0.9226214,10
West Sumatra,100.8685618,-0.7424412,10
West Sumatra,100.8685618,-0.562261,10
West Sumatra,100.8685618,-0.3820808,10
Riau,100.8685618,-0.2019006,10
Riau,100.8685618,-0.0217205,10
Riau,100.8685618,0.1584597,10
Riau,100.8685618,0.3386399,10
Riau,100.8685618,0.5188201,10
Riau,100.8685618,0.6990003,10
Riau,100.8685618,0.8791804,10
Riau,100.8685618,1.0593606,10
Riau,100.8685618,1.2395408,10
Riau,100.8685618,1.419721,10
Riau,100.8685618,1.5999012,10
Riau,100.8595528,1.7710723,9
Riau,100.8685618,2.1404417,5
West Sumatra,101.057751,-2.3550538,9
West Sumatra,101.048742,-2.1838826,10
West Sumatra,101.048742,-2.0037024,10
West Sumatra,101.048742,-1.8235223,10
West Sumatra,101.048742,-1.6433421,10
West Sumatra,101.048742,-1.4631619,10
West Sumatra,101.048742,-1.2829817,10
West Sumatra,101.048742,-1.1028015,10
West Sumatra,101.048742,-0.9226214,10
West Sumatra,101.048742,-0.7424412,10
West Sumatra,101.048742,-0.562261,10
Riau,101.048742,-0.3820808,10
Riau,101.048742,-0.2019006,10
Riau,101.048742,-0.0217205,10
Riau,101.048742,0.1584597,10
Riau,101.048742,0.3386399,10
Riau,101.048742,0.5188201,10
Riau,101.048742,0.6990003,10
Riau,101.048742,0.8791804,10
Riau,101.048742,1.0593606,10
Riau,101.048742,1.2395408,10
Riau,101.048742,1.419721,10
Riau,101.048742,1.5999012,10
Riau,101.048742,1.7800814,10
Riau,101.048742,1.9602615,10
Riau,101.039733,2.1314327,9
Bengkulu,101.2289221,-2.544243,10
Bengkulu,101.2289221,-2.3640628,10
West Sumatra,101.2289221,-2.1838826,10
Jambi,101.2289221,-2.0037024,10
Jambi,101.2289221,-1.8235223,10
West Sumatra,101.2289221,-1.6433421,10
West Sumatra,101.2289221,-1.4631619,10
West Sumatra,101.2289221,-1.2829817,10
West Sumatra,101.2289221,-1.1028015,10
West Sumatra,101.2289221,-0.9226214,10
West Sumatra,101.2289221,-0.7424412,10
Riau,101.2289221,-0.562261,10
Riau,101.2289221,-0.3820808,10
Riau,101.2289221,-0.2019006,10
Riau,101.2289221,-0.0217205,10
Riau,101.2289221,0.1584597,10
Riau,101.2289221,0.3386399,10
Riau,101.2289221,0.5188201,10
Riau,101.2289221,0.6990003,10
Riau,101.2289221,0.8791804,10
Riau,101.2289221,1.0593606,10
Riau,101.2289221,1.2395408,10
Riau,101.2289221,1.419721,10
Riau,101.2289221,1.5999012,10
Riau,101.2289221,1.7800814,10
Riau,101.2289221,1.9602615,10
Bengkulu,101.4181113,-2.7154141,9
Bengkulu,101.4091023,-2.544243,10
Bengkulu,101.4091023,-2.3640628,10
Jambi,101.4091023,-2.1838826,10
Jambi,101.4091023,-2.0037024,10
Jambi,101.4091023,-1.8235223,10
West Sumatra,101.4091023,-1.6433421,10
West Sumatra,101.4091023,-1.4631619,10
West Sumatra,101.4091023,-1.2829817,10
West Sumatra,101.4091023,-1.1028015,10
West Sumatra,101.4091023,-0.9226214,10
Riau,101.4091023,-0.7424412,10
Riau,101.4091023,-0.562261,10
Riau,101.4091023,-0.3820808,10
Riau,101.4091023,-0.2019006,10
Riau,101.4091023,-0.0217205,10
Riau,101.4091023,0.1584597,10
Riau,101.4091023,0.3386399,10
Riau,101.4091023,0.5188201,10
Riau,101.4091023,0.6990003,10
Riau,101.4091023,0.8791804,10
Riau,101.4091023,1.0593606,10
Riau,101.4091023,1.2395408,10
Riau,101.4091023,1.419721,10
Riau,101.4091023,1.5999012,10
Riau,101.4091023,1.9602615,1
Bengkulu,101.6073005,-3.0667655,8
Bengkulu,101.5892825,-2.9046033,10
Bengkulu,101.5892825,-2.7244232,10
Bengkulu,101.5892825,-2.544243,10
Jambi,101.5892825,-2.3640628,10
Jambi,101.5892825,-2.1838826,10
Jambi,101.5892825,-2.0037024,10
Jambi,101.5892825,-1.8235223,10
Jambi,101.5892825,-1.6433421,10
West Sumatra,101.5892825,-1.4631619,10
West Sumatra,101.5892825,-1.2829817,10
West Sumatra,101.5892825,-1.1028015,10
Riau,101.5892825,-0.9226214,10
Riau,101.5892825,-0.7424412,10
Riau,101.5892825,-0.562261,10
Riau,101.5892825,-0.3820808,10
Riau,101.5892825,-0.2019006,10
Riau,101.5892825,-0.0217205,10
Riau,101.5892825,0.1584597,10
Riau,101.5892825,0.3386399,10
Riau,101.5892825,0.5188201,10
Riau,101.5892825,0.6990003,10
Riau,101.5892825,0.8791804,10
Riau,101.5892825,1.0593606,10
Riau,101.5892825,1.2395408,10
Riau,101.5892825,1.419721,10
Riau,101.5892825,1.5818832,8
Riau,101.5892825,1.7800814,7
Riau,101.5892825,1.9602615,10
Bengkulu,101.7874807,-3.2469457,8
Bengkulu,101.7694627,-3.0847835,10
Bengkulu,101.7694627,-2.9046033,10
Bengkulu,101.7694627,-2.7244232,10
Jambi,101.7694627,-2.544243,10
Jambi,101.7694627,-2.3640628,10
Jambi,101.7694627,-2.1838826,10
Jambi,101.7694627,-2.0037024,10
Jambi,101.7694627,-1.8235223,10
Jambi,101.7694627,-1.6433421,10
Jambi,101.7694627,-1.4631619,10
Jambi,101.7694627,-1.2829817,10
West Sumatra,101.7694627,-1.1028015,10
Riau,101.7694627,-0.9226214,10
Riau,101.7694627,-0.7424412,10
Riau,101.7694627,-0.562261,10
Riau,101.7694627,-0.3820808,10
Riau,101.7694627,-0.2019006,10
Riau,101.7694627,-0.0217205,10
Riau,101.7694627,0.1584597,10
Riau,101.7694627,0.3386399,10
Riau,101.7694627,0.5188201,10
Riau,101.7694627,0.6990003,10
Riau,101.7694627,0.8791804,10
Riau,101.7694627,1.0593606,10
Riau,101.7694627,1.2395408,10
Riau,101.7694627,1.419721,10
Riau,101.7694627,1.5638651,6
Bengkulu,101.9496429,-3.4000988,5
Bengkulu,101.9496429,-3.2649637,10
Bengkulu,101.9496429,-3.0847835,10
Bengkulu,101.9496429,-2.9046033,10
Jambi,101.9496429,-2.7244232,10
Jambi,101.9496429,-2.544243,10
Jambi,101.9496429,-2.3640628,10
Jambi,101.9496429,-2.1838826,10
Jambi,101.9496429,-2.0037024,10
Jambi,101.9496429,-1.8235223,10
Jambi,101.9496429,-1.6433421,10
Jambi,101.9496429,-1.4631619,10
Jambi,101.9496429,-1.2829817,10
Jambi,101.9496429,-1.1028015,10
Jambi,101.9496429,-0.9226214,10
Riau,101.9496429,-0.7424412,10
Riau,101.9496429,-0.562261,10
Riau,101.9496429,-0.3820808,10
Riau,101.9496429,-0.2019006,10
Riau,101.9496429,-0.0217205,10
Riau,101.9496429,0.1584597,10
Riau,101.9496429,0.3386399,10
Riau,101.9496429,0.5188201,10
Riau,101.9496429,0.6990003,10
Riau,101.9496429,0.8791804,10
Riau,101.9496429,1.0593606,10
Riau,101.9496429,1.2395408,10
Riau,101.9316248,1.401703,8
Bengkulu,102.129823,-3.4451439,10
Bengkulu,102.129823,-3.2649637,10
Bengkulu,102.129823,-3.0847835,10
Bengkulu,102.129823,-2.9046033,10
Jambi,102.129823,-2.7244232,10
Jambi,102.129823,-2.544243,10
Jambi,102.129823,-2.3640628,10
Jambi,102.129823,-2.1838826,10
Jambi,102.129823,-2.0037024,10
Jambi,102.129823,-1.8235223,10
Jambi,102.129823,-1.6433421,10
Jambi,102.129823,-1.4631619,10
Jambi,102.129823,-1.2829817,10
Jambi,102.129823,-1.1028015,10
Jambi,102.129823,-0.9226214,10
Riau,102.129823,-0.7424412,10
Riau,102.129823,-0.562261,10
Riau,102.129823,-0.3820808,10
Riau,102.129823,-0.2019006,10
Riau,102.129823,-0.0217205,10
Riau,102.129823,0.1584597,10
Riau,102.129823,0.3386399,10
Riau,102.129823,0.5188201,10
Riau,102.129823,0.6990003,10
Riau,102.129823,0.8791804,10
Riau,102.111805,1.0413426,8
Riau,102.093787,1.2395408,6
Bengkulu,102.3100032,-5.4271259,4
Bengkulu,102.3460393,-3.8055042,6
Bengkulu,102.3190122,-3.616315,9
Bengkulu,102.3100032,-3.4451439,10
Bengkulu,102.3100032,-3.2649637,10
Bengkulu,102.3100032,-3.0847835,10
South Sumatra,102.3100032,-2.9046033,10
South Sumatra,102.3100032,-2.7244232,10
Jambi,102.3100032,-2.544243,10
Jambi,102.3100032,-2.3640628,10
Jambi,102.3100032,-2.1838826,10
Jambi,102.3100032,-2.0037024,10
Jambi,102.3100032,-1.8235223,10
Jambi,102.3100032,-1.6433421,10
Jambi,102.3100032,-1.4631619,10
Jambi,102.3100032,-1.2829817,10
Jambi,102.3100032,-1.1028015,10
Riau,102.3100032,-0.9226214,10
Riau,102.3100032,-0.7424412,10
Riau,102.3100032,-0.562261,10
Riau,102.3100032,-0.3820808,10
Riau,102.3100032,-0.2019006,10
Riau,102.3100032,-0.0217205,10
Riau,102.3100032,0.1584597,10
Riau,102.3100032,0.3386399,10
Riau,102.3100032,0.5188201,10
Riau,102.3100032,0.6990003,10
Riau,102.2829762,0.8521534,7
Riau,102.3100032,1.0593606,5
Riau,102.3100032,1.2395408,7
Bengkulu,102.4901834,-3.9856844,10
Bengkulu,102.4901834,-3.8055042,10
Bengkulu,102.4901834,-3.6253241,10
Bengkulu,102.4901834,-3.4451439,10
South Sumatra,102.4901834,-3.2649637,10
South Sumatra,102.4901834,-3.0847835,10
South Sumatra,102.4901834,-2.9046033,10
Jambi,102.4901834,-2.7244232,10
Jambi,102.4901834,-2.544243,10
Jambi,102.4901834,-2.3640628,10
Jambi,102.4901834,-2.1838826,10
Jambi,102.4901834,-2.0037024,10
Jambi,102.4901834,-1.8235223,10
Jambi,102.4901834,-1.6433421,10
Jambi,102.4901834,-1.4631619,10
Jambi,102.4901834,-1.2829817,10
Jambi,102.4901834,-1.1028015,10
Riau,102.4901834,-0.9226214,10
Riau,102.4901834,-0.7424412,10
Riau,102.4901834,-0.562261,10
Riau,102.4901834,-0.3820808,10
Riau,102.4901834,-0.2019006,10
Riau,102.4901834,-0.0217205,10
Riau,102.4901834,0.1314327,7
Riau,102.4901834,0.3386399,10
Riau,102.4901834,0.5188201,10
Riau,102.4721654,0.6809823,8
Riau,102.4901834,0.8791804,6
Riau,102.4901834,1.0593606,1
Bengkulu,102.6793726,-4.1568556,9
Bengkulu,102.6703636,-3.9856844,10
South Sumatra,102.6703636,-3.8055042,10
Bengkulu,102.6703636,-3.6253241,10
Bengkulu,102.6703636,-3.4451439,10
South Sumatra,102.6703636,-3.2649637,10
South Sumatra,102.6703636,-3.0847835,10
South Sumatra,102.6703636,-2.9046033,10
South Sumatra,102.6703636,-2.7244232,10
Jambi,102.6703636,-2.544243,10
Jambi,102.6703636,-2.3640628,10
Jambi,102.6703636,-2.1838826,10
Jambi,102.6703636,-2.0037024,10
Jambi,102.6703636,-1.8235223,10
Jambi,102.6703636,-1.6433421,10
Jambi,102.6703636,-1.4631619,10
Jambi,102.6703636,-1.2829817,10
Jambi,102.6703636,-1.1028015,10
Jambi,102.6703636,-0.9226214,10
Riau,102.6703636,-0.7424412,10
Riau,102.6703636,-0.562261,10
