Region,X coordinate,Y coordinate,Radius
Atacama,-69.8555593,-27.720306,10
Atacama,-69.8555593,-27.5401258,10
Atacama,-69.8555593,-27.3599457,10
Atacama,-69.8555593,-27.1797655,10
Atacama,-69.8555593,-26.9995853,10
Atacama,-69.8555593,-26.8194051,10
Atacama,-69.8555593,-26.6392249,10
Atacama,-69.8555593,-26.4590448,10
Atacama,-69.8555593,-26.2788646,10
Atacama,-69.8555593,-26.0986844,10
Atacama,-69.8555593,-25.9185042,10
Atacama,-69.8555593,-25.738324,10
Antofagasta,-69.8555593,-25.5581439,10
Antofagasta,-69.8555593,-25.3779637,10
Antofagasta,-69.8555593,-25.1977835,10
Antofagasta,-69.8555593,-25.0176033,10
Antofagasta,-69.8555593,-24.8374231,10
Antofagasta,-69.8555593,-24.657243,10
Antofagasta,-69.8555593,-24.4770628,10
Antofagasta,-69.8555593,-24.2968826,10
Antofagasta,-69.8555593,-24.1167024,10
Antofagasta,-69.8555593,-23.9365222,10
Antofagasta,-69.8555593,-23.7563421,10
Antofagasta,-69.8555593,-23.5761619,10
Antofagasta,-69.8555593,-23.3959817,10
Antofagasta,-69.8555593,-23.2158015,10
Antofagasta,-69.8555593,-23.0356213,10
Antofagasta,-69.8555593,-22.8554412,10
Antofagasta,-69.8555593,-22.675261,10
Antofagasta,-69.8555593,-22.4950808,10
Antofagasta,-69.8555593,-22.3149006,10
Antofagasta,-69.8555593,-22.1347204,10
Antofagasta,-69.8555593,-21.9545403,10
Antofagasta,-69.8555593,-21.7743601,10
Antofagasta,-69.8555593,-21.5941799,10
Antofagasta,-69.8555593,-21.4139997,10
Tarapacá,-69.8555593,-21.2338195,10
Tarapacá,-69.8555593,-21.0536394,10
Tarapacá,-69.8555593,-20.8734592,10
Tarapacá,-69.8555593,-20.693279,10
Tarapacá,-69.8555593,-20.5130988,10
Tarapacá,-69.8555593,-20.3329186,10
Tarapacá,-69.8555593,-20.1527385,10
Tarapacá,-69.8555593,-19.9725583,10
Tarapacá,-69.8555593,-19.7923781,10
Tarapacá,-69.8555593,-19.6121979,10
Tarapacá,-69.8555593,-19.4320177,10
Tarapacá,-69.8555593,-19.2518376,10
Tarapacá,-69.8555593,-19.0716574,10
Arica y Parinacota,-69.8555593,-18.8914772,10
Arica y Parinacota,-69.8555593,-18.711297,10
Arica y Parinacota,-69.8555593,-18.5311168,10
Arica y Parinacota,-69.8555593,-18.3509367,10
Arica y Parinacota,-69.8285323,-18.1977835,7
Magellan and the Chilean Antarctic,-69.6753791,-55.2878736,1
Magellan and the Chilean Antarctic,-69.6753791,-55.1076934,6
Magellan and the Chilean Antarctic,-69.6753791,-54.9275132,2
Magellan and the Chilean Antarctic,-69.6753791,-54.7473331,1
Magellan and the Chilean Antarctic,-69.6753791,-54.5671529,9
Magellan and the Chilean Antarctic,-69.6753791,-54.3869727,4
Magellan and the Chilean Antarctic,-69.6753791,-54.0266123,10
Magellan and the Chilean Antarctic,-69.6753791,-53.8464322,10
Magellan and the Chilean Antarctic,-69.6753791,-53.702288,6
Magellan and the Chilean Antarctic,-69.6753791,-53.2788646,7
Magellan and the Chilean Antarctic,-69.6753791,-53.1257114,10
Magellan and the Chilean Antarctic,-69.6753791,-52.9455313,10
Magellan and the Chilean Antarctic,-69.6483521,-52.7923781,7
Magellan and the Chilean Antarctic,-69.6753791,-52.4049907,10
Magellan and the Chilean Antarctic,-69.6753791,-52.2248105,10
Atacama,-69.7204242,-28.4410267,5
Atacama,-69.6753791,-28.2608466,10
Atacama,-69.6753791,-28.0806664,10
Atacama,-69.6753791,-27.9004862,10
Atacama,-69.6753791,-27.720306,10
Atacama,-69.6753791,-27.5401258,10
Atacama,-69.6753791,-27.3599457,10
Atacama,-69.6753791,-27.1797655,10
Atacama,-69.6753791,-26.9995853,10
Atacama,-69.6753791,-26.8194051,10
Atacama,-69.6753791,-26.6392249,10
Atacama,-69.6753791,-26.4590448,10
Atacama,-69.6753791,-26.2788646,10
Atacama,-69.6753791,-26.0986844,10
Atacama,-69.6753791,-25.9185042,10
Atacama,-69.6753791,-25.738324,10
Antofagasta,-69.6753791,-25.5581439,10
Antofagasta,-69.6753791,-25.3779637,10
Antofagasta,-69.6753791,-25.1977835,10
Antofagasta,-69.6753791,-25.0176033,10
Antofagasta,-69.6753791,-24.8374231,10
Antofagasta,-69.6753791,-24.657243,10
Antofagasta,-69.6753791,-24.4770628,10
Antofagasta,-69.6753791,-24.2968826,10
Antofagasta,-69.6753791,-24.1167024,10
Antofagasta,-69.6753791,-23.9365222,10
Antofagasta,-69.6753791,-23.7563421,10
Antofagasta,-69.6753791,-23.5761619,10
Antofagasta,-69.6753791,-23.3959817,10
Antofagasta,-69.6753791,-23.2158015,10
Antofagasta,-69.6753791,-23.0356213,10
Antofagasta,-69.6753791,-22.8554412,10
Antofagasta,-69.6753791,-22.675261,10
Antofagasta,-69.6753791,-22.4950808,10
Antofagasta,-69.6753791,-22.3149006,10
Antofagasta,-69.6753791,-22.1347204,10
Antofagasta,-69.6753791,-21.9545403,10
Antofagasta,-69.6753791,-21.7743601,10
Antofagasta,-69.6753791,-21.5941799,10
Antofagasta,-69.6753791,-21.4139997,10
Tarapacá,-69.6753791,-21.2338195,10
Tarapacá,-69.6753791,-21.0536394,10
Tarapacá,-69.6753791,-20.8734592,10
Tarapacá,-69.6753791,-20.693279,10
Tarapacá,-69.6753791,-20.5130988,10
Tarapacá,-69.6753791,-20.3329186,10
Tarapacá,-69.6753791,-20.1527385,10
Tarapacá,-69.6753791,-19.9725583,10
Tarapacá,-69.6753791,-19.7923781,10
Tarapacá,-69.6753791,-19.6121979,10
Tarapacá,-69.6753791,-19.4320177,10
Tarapacá,-69.6753791,-19.2518376,10
Tarapacá,-69.6753791,-19.0716574,10
Arica y Parinacota,-69.6753791,-18.8914772,10
Arica y Parinacota,-69.6753791,-18.711297,10
Arica y Parinacota,-69.6753791,-18.5311168,10
Arica y Parinacota,-69.6753791,-18.3509367,10
Arica y Parinacota,-69.6753791,-18.1707565,10
Arica y Parinacota,-69.6753791,-17.9905763,10
Arica y Parinacota,-69.6753791,-17.8103961,10
Magellan and the Chilean Antarctic,-69.495199,-55.2878736,4
Magellan and the Chilean Antarctic,-69.495199,-55.1076934,4
Magellan and the Chilean Antarctic,-69.495199,-54.7473331,10
Magellan and the Chilean Antarctic,-69.495199,-54.5671529,10
Magellan and the Chilean Antarctic,-69.495199,-54.3869727,4
Magellan and the Chilean Antarctic,-69.495199,-54.1887745,8
Magellan and the Chilean Antarctic,-69.495199,-54.0266123,10
Magellan and the Chilean Antarctic,-69.495199,-53.8464322,10
Magellan and the Chilean Antarctic,-69.4861899,-53.675261,9
Magellan and the Chilean Antarctic,-69.495199,-53.2788646,7
Magellan and the Chilean Antarctic,-69.495199,-53.1257114,10
Magellan and the Chilean Antarctic,-69.495199,-52.9455313,10
Magellan and the Chilean Antarctic,-69.495199,-52.7653511,10
Magellan and the Chilean Antarctic,-69.495199,-52.5851709,10
Magellan and the Chilean Antarctic,-69.522226,-52.2248105,7
Atacama,-69.495199,-28.0806664,10
Atacama,-69.495199,-27.9004862,10
Atacama,-69.495199,-27.720306,10
Atacama,-69.495199,-27.5401258,10
Atacama,-69.495199,-27.3599457,10
Atacama,-69.495199,-27.1797655,10
Atacama,-69.495199,-26.9995853,10
Atacama,-69.495199,-26.8194051,10
Atacama,-69.495199,-26.6392249,10
Atacama,-69.495199,-26.4590448,10
Atacama,-69.495199,-26.2788646,10
Atacama,-69.495199,-26.0986844,10
Atacama,-69.495199,-25.9185042,10
Atacama,-69.495199,-25.738324,10
Antofagasta,-69.495199,-25.5581439,10
Antofagasta,-69.495199,-25.3779637,10
Antofagasta,-69.495199,-25.1977835,10
Antofagasta,-69.495199,-25.0176033,10
Antofagasta,-69.495199,-24.8374231,10
Antofagasta,-69.495199,-24.657243,10
Antofagasta,-69.495199,-24.4770628,10
Antofagasta,-69.495199,-24.2968826,10
Antofagasta,-69.495199,-24.1167024,10
Antofagasta,-69.495199,-23.9365222,10
Antofagasta,-69.495199,-23.7563421,10
Antofagasta,-69.495199,-23.5761619,10
Antofagasta,-69.495199,-23.3959817,10
Antofagasta,-69.495199,-23.2158015,10
Antofagasta,-69.495199,-23.0356213,10
Antofagasta,-69.495199,-22.8554412,10
Antofagasta,-69.495199,-22.675261,10
Antofagasta,-69.495199,-22.4950808,10
Antofagasta,-69.495199,-22.3149006,10
Antofagasta,-69.495199,-22.1347204,10
Antofagasta,-69.495199,-21.9545403,10
Antofagasta,-69.495199,-21.7743601,10
Antofagasta,-69.495199,-21.5941799,10
Tarapacá,-69.495199,-21.4139997,10
Tarapacá,-69.495199,-21.2338195,10
Tarapacá,-69.495199,-21.0536394,10
Tarapacá,-69.495199,-20.8734592,10
Tarapacá,-69.495199,-20.693279,10
Tarapacá,-69.495199,-20.5130988,10
Tarapacá,-69.495199,-20.3329186,10
Tarapacá,-69.495199,-20.1527385,10
Tarapacá,-69.495199,-19.9725583,10
Tarapacá,-69.495199,-19.7923781,10
Tarapacá,-69.495199,-19.6121979,10
Tarapacá,-69.495199,-19.4320177,10
Tarapacá,-69.495199,-19.2518376,10
Tarapacá,-69.495199,-19.0716574,10
Arica y Parinacota,-69.495199,-18.8914772,10
Arica y Parinacota,-69.495199,-18.711297,10
Arica y Parinacota,-69.495199,-18.5311168,10
Arica y Parinacota,-69.495199,-18.3509367,10
Arica y Parinacota,-69.495199,-18.1707565,10
Arica y Parinacota,-69.495199,-17.9905763,10
Arica y Parinacota,-69.495199,-17.8103961,10
Magellan and the Chilean Antarctic,-69.3150188,-55.4680538,1
Magellan and the Chilean Antarctic,-69.3150188,-55.1076934,3
Magellan and the Chilean Antarctic,-69.3150188,-54.7473331,10
Magellan and the Chilean Antarctic,-69.3150188,-54.2067925,10
Magellan and the Chilean Antarctic,-69.3150188,-54.0266123,10
Magellan and the Chilean Antarctic,-69.3150188,-53.8464322,10
Magellan and the Chilean Antarctic,-69.3150188,-53.666252,10
Magellan and the Chilean Antarctic,-69.2699737,-53.4860718,5
Magellan and the Chilean Antarctic,-69.2970008,-53.2878736,8
Magellan and the Chilean Antarctic,-69.3150188,-53.1257114,10
Magellan and the Chilean Antarctic,-69.3150188,-52.9455313,10
Magellan and the Chilean Antarctic,-69.3150188,-52.7653511,10
Magellan and the Chilean Antarctic,-69.3420458,-52.6121979,7
Atacama,-69.3150188,-27.9004862,10
Atacama,-69.3150188,-27.720306,10
Atacama,-69.3150188,-27.5401258,10
Atacama,-69.3150188,-27.3599457,10
Atacama,-69.3150188,-27.1797655,10
Atacama,-69.3150188,-26.9995853,10
Atacama,-69.3150188,-26.8194051,10
Atacama,-69.3150188,-26.6392249,10
Atacama,-69.3150188,-26.4590448,10
Atacama,-69.3150188,-26.2788646,10
Atacama,-69.3150188,-26.0986844,10
Atacama,-69.3150188,-25.9185042,10
Atacama,-69.3150188,-25.738324,10
Antofagasta,-69.3150188,-25.5581439,10
Antofagasta,-69.3150188,-25.3779637,10
Antofagasta,-69.3150188,-25.1977835,10
Antofagasta,-69.3150188,-25.0176033,10
Antofagasta,-69.3150188,-24.8374231,10
Antofagasta,-69.3150188,-24.657243,10
Antofagasta,-69.3150188,-24.4770628,10
Antofagasta,-69.3150188,-24.2968826,10
Antofagasta,-69.3150188,-24.1167024,10
Antofagasta,-69.3150188,-23.9365222,10
Antofagasta,-69.3150188,-23.7563421,10
Antofagasta,-69.3150188,-23.5761619,10
Antofagasta,-69.3150188,-23.3959817,10
Antofagasta,-69.3150188,-23.2158015,10
Antofagasta,-69.3150188,-23.0356213,10
Antofagasta,-69.3150188,-22.8554412,10
Antofagasta,-69.3150188,-22.675261,10
Antofagasta,-69.3150188,-22.4950808,10
Antofagasta,-69.3150188,-22.3149006,10
Antofagasta,-69.3150188,-22.1347204,10
Antofagasta,-69.3150188,-21.9545403,10
Antofagasta,-69.3150188,-21.7743601,10
Antofagasta,-69.3150188,-21.5941799,10
Antofagasta,-69.3150188,-21.4139997,10
Tarapacá,-69.3150188,-21.2338195,10
Tarapacá,-69.3150188,-21.0536394,10
Tarapacá,-69.3150188,-20.8734592,10
Tarapacá,-69.3150188,-20.693279,10
Tarapacá,-69.3150188,-20.5130988,10
Tarapacá,-69.3150188,-20.3329186,10
Tarapacá,-69.3150188,-20.1527385,10
Tarapacá,-69.3150188,-19.9725583,10
Tarapacá,-69.3150188,-19.7923781,10
Tarapacá,-69.3150188,-19.6121979,10
Tarapacá,-69.3150188,-19.4320177,10
Tarapacá,-69.3150188,-19.2518376,10
Arica y Parinacota,-69.3150188,-19.0716574,10
Arica y Parinacota,-69.3150188,-18.8914772,10
Arica y Parinacota,-69.3150188,-18.711297,10
Arica y Parinacota,-69.3150188,-18.5311168,10
Arica y Parinacota,-69.3150188,-18.3509367,10
Arica y Parinacota,-69.3150188,-18.1707565,10
Arica y Parinacota,-69.3510548,-18.0266123,6
Magellan and the Chilean Antarctic,-69.1348386,-55.1076934,4
Magellan and the Chilean Antarctic,-69.1348386,-54.8824682,5
Magellan and the Chilean Antarctic,-69.1348386,-54.7473331,10
Magellan and the Chilean Antarctic,-69.0988026,-54.5671529,6
Magellan and the Chilean Antarctic,-69.1348386,-54.2067925,10
Magellan and the Chilean Antarctic,-69.1348386,-54.0266123,10
Magellan and the Chilean Antarctic,-69.1348386,-53.8464322,10
Magellan and the Chilean Antarctic,-69.1348386,-53.666252,10
Magellan and the Chilean Antarctic,-69.1348386,-53.4860718,10
Magellan and the Chilean Antarctic,-69.1348386,-53.3058916,10
Magellan and the Chilean Antarctic,-69.1348386,-53.1257114,10
Magellan and the Chilean Antarctic,-69.1348386,-52.9455313,10
Magellan and the Chilean Antarctic,-69.1348386,-52.7743601,9
Atacama,-69.1798836,-27.720306,5
Atacama,-69.1348386,-27.5401258,10
Atacama,-69.1348386,-27.3599457,10
Atacama,-69.1348386,-27.1797655,10
Atacama,-69.1348386,-26.9995853,10
Atacama,-69.1348386,-26.8194051,10
Atacama,-69.1348386,-26.6392249,10
Atacama,-69.1348386,-26.4590448,10
Atacama,-69.1348386,-26.2788646,10
Atacama,-69.1348386,-26.0986844,10
Atacama,-69.1348386,-25.9185042,10
Atacama,-69.1348386,-25.738324,10
Antofagasta,-69.1348386,-25.5581439,10
Antofagasta,-69.1348386,-25.3779637,10
Antofagasta,-69.1348386,-25.1977835,10
Antofagasta,-69.1348386,-25.0176033,10
Antofagasta,-69.1348386,-24.8374231,10
Antofagasta,-69.1348386,-24.657243,10
Antofagasta,-69.1348386,-24.4770628,10
Antofagasta,-69.1348386,-24.2968826,10
Antofagasta,-69.1348386,-24.1167024,10
Antofagasta,-69.1348386,-23.9365222,10
Antofagasta,-69.1348386,-23.7563421,10
Antofagasta,-69.1348386,-23.5761619,10
Antofagasta,-69.1348386,-23.3959817,10
Antofagasta,-69.1348386,-23.2158015,10
Antofagasta,-69.1348386,-23.0356213,10
Antofagasta,-69.1348386,-22.8554412,10
Antofagasta,-69.1348386,-22.675261,10
Antofagasta,-69.1348386,-22.4950808,10
Antofagasta,-69.1348386,-22.3149006,10
Antofagasta,-69.1348386,-22.1347204,10
Antofagasta,-69.1348386,-21.9545403,10
Antofagasta,-69.1348386,-21.7743601,10
Antofagasta,-69.1348386,-21.5941799,10
Antofagasta,-69.1348386,-21.4139997,10
Tarapacá,-69.1348386,-21.2338195,10
Tarapacá,-69.1348386,-21.0536394,10
Tarapacá,-69.1348386,-20.8734592,10
Tarapacá,-69.1348386,-20.693279,10
Tarapacá,-69.1348386,-20.5130988,10
Tarapacá,-69.1348386,-20.3329186,10
Tarapacá,-69.1348386,-20.1527385,10
Tarapacá,-69.1348386,-19.9725583,10
Tarapacá,-69.1348386,-19.7923781,10
Tarapacá,-69.1348386,-19.6121979,10
Tarapacá,-69.1348386,-19.4320177,10
Tarapacá,-69.1348386,-19.2518376,10
Arica y Parinacota,-69.1348386,-19.0716574,10
Arica y Parinacota,-69.1348386,-18.8914772,10
Arica y Parinacota,-69.1348386,-18.711297,10
Arica y Parinacota,-69.1348386,-18.5311168,10
Arica y Parinacota,-69.1528566,-18.3509367,8
Magellan and the Chilean Antarctic,-68.9546584,-54.9275132,1
Magellan and the Chilean Antarctic,-68.9546584,-54.711297,6
Magellan and the Chilean Antarctic,-68.9546584,-54.5671529,10
Magellan and the Chilean Antarctic,-68.9366404,-54.3689547,8
Magellan and the Chilean Antarctic,-68.9546584,-54.2067925,10
Magellan and the Chilean Antarctic,-68.9546584,-54.0266123,10
Magellan and the Chilean Antarctic,-68.9546584,-53.8464322,10
Magellan and the Chilean Antarctic,-68.9546584,-53.666252,10
Magellan and the Chilean Antarctic,-68.9546584,-53.4860718,10
Magellan and the Chilean Antarctic,-68.9546584,-53.3058916,10
Magellan and the Chilean Antarctic,-68.9546584,-53.1257114,10
Magellan and the Chilean Antarctic,-68.9546584,-52.9455313,10
Magellan and the Chilean Antarctic,-68.9546584,-52.7653511,10
Magellan and the Chilean Antarctic,-68.9546584,-52.2248105,2
Atacama,-68.9906944,-27.3599457,6
Atacama,-68.9636674,-27.1707565,9
Atacama,-68.9546584,-26.9995853,10
Atacama,-68.9546584,-26.8194051,10
Atacama,-68.9546584,-26.6392249,10
Atacama,-68.9546584,-26.4590448,10
Atacama,-68.9546584,-26.2788646,10
Atacama,-68.9546584,-26.0986844,10
Atacama,-68.9546584,-25.9185042,10
Atacama,-68.9546584,-25.738324,10
Atacama,-68.9546584,-25.5581439,10
Antofagasta,-68.9546584,-25.3779637,10
Antofagasta,-68.9546584,-25.1977835,10
Antofagasta,-68.9546584,-25.0176033,10
Antofagasta,-68.9546584,-24.8374231,10
Antofagasta,-68.9546584,-24.657243,10
Antofagasta,-68.9546584,-24.4770628,10
Antofagasta,-68.9546584,-24.2968826,10
Antofagasta,-68.9546584,-24.1167024,10
Antofagasta,-68.9546584,-23.9365222,10
Antofagasta,-68.9546584,-23.7563421,10
Antofagasta,-68.9546584,-23.5761619,10
Antofagasta,-68.9546584,-23.3959817,10
Antofagasta,-68.9546584,-23.2158015,10
Antofagasta,-68.9546584,-23.0356213,10
Antofagasta,-68.9546584,-22.8554412,10
Antofagasta,-68.9546584,-22.675261,10
Antofagasta,-68.9546584,-22.4950808,10
Antofagasta,-68.9546584,-22.3149006,10
Antofagasta,-68.9546584,-22.1347204,10
Antofagasta,-68.9546584,-21.9545403,10
Antofagasta,-68.9546584,-21.7743601,10
Antofagasta,-68.9546584,-21.5941799,10
Antofagasta,-68.9546584,-21.4139997,10
Tarapacá,-68.9546584,-21.2338195,10
Tarapacá,-68.9546584,-21.0536394,10
Tarapacá,-68.9546584,-20.8734592,10
Tarapacá,-68.9546584,-20.693279,10
Tarapacá,-68.9546584,-20.5130988,10
Tarapacá,-68.9546584,-20.3329186,10
Tarapacá,-68.9546584,-20.1527385,10
Tarapacá,-68.9546584,-19.9725583,10
Tarapacá,-68.9546584,-19.7923781,10
Tarapacá,-68.9546584,-19.6121979,10
Tarapacá,-68.9546584,-19.4320177,10
Tarapacá,-68.9546584,-19.2518376,10
Tarapacá,-68.9816854,-19.0986844,7
Magellan and the Chilean Antarctic,-68.7744782,-55.2878736,3
Magellan and the Chilean Antarctic,-68.7744782,-55.1076934,2
Magellan and the Chilean Antarctic,-68.7744782,-54.729315,8
Magellan and the Chilean Antarctic,-68.7744782,-54.5671529,10
Magellan and the Chilean Antarctic,-68.7744782,-54.3869727,10
Magellan and the Chilean Antarctic,-68.7744782,-54.2067925,10
Magellan and the Chilean Antarctic,-68.7744782,-54.0266123,10
Magellan and the Chilean Antarctic,-68.7744782,-53.8464322,10
Magellan and the Chilean Antarctic,-68.7744782,-53.666252,10
Magellan and the Chilean Antarctic,-68.7744782,-53.4860718,10
Magellan and the Chilean Antarctic,-68.7744782,-53.3058916,10
Magellan and the Chilean Antarctic,-68.7744782,-53.1257114,10
Magellan and the Chilean Antarctic,-68.7744782,-52.9455313,10
Magellan and the Chilean Antarctic,-68.7744782,-52.7653511,10
Magellan and the Chilean Antarctic,-68.7744782,-52.5851709,3
Atacama,-68.7744782,-26.9995853,10
Atacama,-68.7744782,-26.8194051,10
Atacama,-68.7744782,-26.6392249,10
Atacama,-68.7744782,-26.4590448,10
Atacama,-68.7744782,-26.2788646,10
Atacama,-68.7744782,-26.0986844,10
Atacama,-68.7744782,-25.9185042,10
Atacama,-68.7744782,-25.738324,10
Atacama,-68.7744782,-25.5581439,10
Antofagasta,-68.7744782,-25.3779637,10
Antofagasta,-68.7744782,-25.1977835,10
Antofagasta,-68.7744782,-25.0176033,10
Antofagasta,-68.7744782,-24.8374231,10
Antofagasta,-68.7744782,-24.657243,10
Antofagasta,-68.7744782,-24.4770628,10
Antofagasta,-68.7744782,-24.2968826,10
Antofagasta,-68.7744782,-24.1167024,10
Antofagasta,-68.7744782,-23.9365222,10
Antofagasta,-68.7744782,-23.7563421,10
Antofagasta,-68.7744782,-23.5761619,10
Antofagasta,-68.7744782,-23.3959817,10
Antofagasta,-68.7744782,-23.2158015,10
Antofagasta,-68.7744782,-23.0356213,10
Antofagasta,-68.7744782,-22.8554412,10
Antofagasta,-68.7744782,-22.675261,10
Antofagasta,-68.7744782,-22.4950808,10
Antofagasta,-68.7744782,-22.3149006,10
Antofagasta,-68.7744782,-22.1347204,10
Antofagasta,-68.7744782,-21.9545403,10
Antofagasta,-68.7744782,-21.7743601,10
Antofagasta,-68.7744782,-21.5941799,10
Antofagasta,-68.7744782,-21.4139997,10
Antofagasta,-68.7744782,-21.2338195,10
Tarapacá,-68.7744782,-21.0536394,10
Tarapacá,-68.7744782,-20.8734592,10
Tarapacá,-68.7744782,-20.693279,10
Tarapacá,-68.7924962,-20.5311168,8
Tarapacá,-68.8105143,-20.3329186,6
Tarapacá,-68.7744782,-20.1527385,1
Tarapacá,-68.7744782,-19.9725583,10
Tarapacá,-68.7834872,-19.8013871,9
Tarapacá,-68.7744782,-19.6121979,10
Tarapacá,-68.7744782,-19.4320177,10
Tarapacá,-68.7834872,-19.2608466,9
Magellan and the Chilean Antarctic,-68.5942981,-55.2878736,2
Magellan and the Chilean Antarctic,-68.5942981,-55.1076934,1
Atacama,-68.5942981,-26.9995853,10
Atacama,-68.5942981,-26.8194051,10
Atacama,-68.6033071,-26.648234,9
Atacama,-68.6213251,-26.2518376,7
Atacama,-68.5942981,-26.0986844,10
Atacama,-68.5942981,-25.9185042,10
Atacama,-68.6033071,-25.7473331,9
Atacama,-68.6393431,-25.5581439,5
Atacama,-68.6393431,-25.3779637,5
Antofagasta,-68.6123161,-25.1797655,8
Antofagasta,-68.5942981,-25.0176033,10
Antofagasta,-68.6303341,-24.8374231,6
Antofagasta,-68.6033071,-24.648234,9
Antofagasta,-68.5942981,-24.4770628,10
Antofagasta,-68.5942981,-24.2968826,10
Antofagasta,-68.5942981,-24.1167024,10
Antofagasta,-68.5942981,-23.9365222,10
Antofagasta,-68.5942981,-23.7563421,10
Antofagasta,-68.5942981,-23.5761619,10
Antofagasta,-68.5942981,-23.3959817,10
Antofagasta,-68.5942981,-23.2158015,10
Antofagasta,-68.5942981,-23.0356213,10
Antofagasta,-68.5942981,-22.8554412,10
Antofagasta,-68.5942981,-22.675261,10
Antofagasta,-68.5942981,-22.4950808,10
Antofagasta,-68.5942981,-22.3149006,10
Antofagasta,-68.5942981,-22.1347204,10
Antofagasta,-68.5942981,-21.9545403,10
Antofagasta,-68.5942981,-21.7743601,10
Antofagasta,-68.5942981,-21.5941799,10
Antofagasta,-68.5942981,-21.4139997,10
Antofagasta,-68.5942981,-21.2338195,10
Tarapacá,-68.5942981,-21.0536394,10
Tarapacá,-68.6303341,-20.8734592,6
Tarapacá,-68.6303341,-20.693279,6
Tarapacá,-68.5942981,-19.9725583,3
Tarapacá,-68.5942981,-19.4320177,10
Magellan and the Chilean Antarctic,-68.4141179,-55.4680538,2
Magellan and the Chilean Antarctic,-68.4141179,-55.2878736,1
Atacama,-68.4141179,-26.9725583,7
Atacama,-68.4411449,-26.8464322,7
Antofagasta,-68.4411449,-24.4500358,7
Antofagasta,-68.4141179,-24.2968826,10
Antofagasta,-68.4141179,-24.1167024,10
Antofagasta,-68.4141179,-23.9365222,10
Antofagasta,-68.4141179,-23.7563421,10
Antofagasta,-68.4141179,-23.5761619,10
Antofagasta,-68.4141179,-23.3959817,10
Antofagasta,-68.4141179,-23.2158015,10
Antofagasta,-68.4141179,-23.0356213,10
Antofagasta,-68.4141179,-22.8554412,10
Antofagasta,-68.4141179,-22.675261,10
Antofagasta,-68.4141179,-22.4950808,10
Antofagasta,-68.4141179,-22.3149006,10
Antofagasta,-68.4141179,-22.1347204,10
Antofagasta,-68.4141179,-21.9545403,10
Antofagasta,-68.4141179,-21.7743601,10
Antofagasta,-68.4141179,-21.5941799,10
Antofagasta,-68.4141179,-21.4139997,10
Antofagasta,-68.4141179,-21.2338195,10
Antofagasta,-68.4321359,-21.0716574,8
Magellan and the Chilean Antarctic,-68.2339377,-55.4680538,6
Antofagasta,-68.2429467,-24.2878736,9
Antofagasta,-68.2339377,-24.1167024,10
Antofagasta,-68.2339377,-23.9365222,10
Antofagasta,-68.2339377,-23.7563421,10
Antofagasta,-68.2339377,-23.5761619,10
Antofagasta,-68.2339377,-23.3959817,10
Antofagasta,-68.2339377,-23.2158015,10
Antofagasta,-68.2339377,-23.0356213,10
Antofagasta,-68.2339377,-22.8554412,10
Antofagasta,-68.2339377,-22.675261,10
Antofagasta,-68.2339377,-22.4950808,10
Antofagasta,-68.2339377,-22.3149006,10
Antofagasta,-68.2339377,-22.1347204,10
Antofagasta,-68.2339377,-21.9545403,10
Antofagasta,-68.2339377,-21.7743601,10
Antofagasta,-68.2609647,-21.5941799,7
Antofagasta,-68.2609647,-21.4139997,7
Magellan and the Chilean Antarctic,-68.0537575,-55.648234,2
Magellan and the Chilean Antarctic,-68.0537575,-55.1076934,10
Magellan and the Chilean Antarctic,-68.0537575,-54.9635493,6
Antofagasta,-68.0537575,-24.2518376,5
Antofagasta,-68.0537575,-24.1167024,10
Antofagasta,-68.0537575,-23.9365222,10
Antofagasta,-68.0537575,-23.7563421,10
Antofagasta,-68.0537575,-23.5761619,10
Antofagasta,-68.0537575,-23.3959817,10
Antofagasta,-68.0537575,-23.2158015,10
Antofagasta,-68.0537575,-23.0356213,10
Antofagasta,-68.0537575,-22.8554412,10
Antofagasta,-68.0537575,-22.675261,10
Antofagasta,-68.0537575,-22.4950808,10
Antofagasta,-68.0537575,-22.3149006,10
Antofagasta,-68.0627665,-22.1437294,9
Magellan and the Chilean Antarctic,-67.8555593,-55.0896754,8
Magellan and the Chilean Antarctic,-67.8735773,-54.9725583,5
Antofagasta,-67.8735773,-24.1167024,10
Antofagasta,-67.8735773,-23.9365222,10
Antofagasta,-67.8735773,-23.7563421,10
Antofagasta,-67.8735773,-23.5761619,10
Antofagasta,-67.8735773,-23.3959817,10
Antofagasta,-67.8735773,-23.2158015,10
Antofagasta,-67.8735773,-23.0356213,10
Antofagasta,-67.8735773,-22.8914772,6
Magellan and the Chilean Antarctic,-67.6933971,-55.1076934,10
Antofagasta,-67.6933971,-24.0896754,7
Antofagasta,-67.6933971,-23.9365222,10
Antofagasta,-67.6933971,-23.7563421,10
Antofagasta,-67.6933971,-23.5761619,10
Antofagasta,-67.6933971,-23.3959817,10
Antofagasta,-67.6933971,-23.2158015,10
Antofagasta,-67.6933971,-23.0356213,10
Magellan and the Chilean Antarctic,-67.513217,-55.0896754,8
Magellan and the Chilean Antarctic,-67.513217,-54.9725583,5
Antofagasta,-67.513217,-23.9365222,10
Antofagasta,-67.513217,-23.7563421,10
Antofagasta,-67.513217,-23.5761619,10
Antofagasta,-67.513217,-23.3959817,10
Antofagasta,-67.513217,-23.2158015,10
